,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
105,238,CA3767311988019880702,CLEARHOUSE,37.673,-119.88,1988,7,919.08,4.95,242.91,454.59,215.55,1.08,104173913.3,5324818.5,214960.023,1527640.56,56964.4956,81454.3371,62773.209,62338.7385,88719.894,637704.396,630108.126,37924.2918,0
106,241,CA3827912046919880719,MASON,38.279,-120.469,1988,7,1680.57,2.34,609.12,696.6,370.71,1.8,201138244.4,10089546.84,428076.585,2940915.6,111657.7098,151966.8621,117046.017,120484.0107,162246.996,1253318.382,1288092.888,64365.5376,0
107,242,CA3833812046719880721,BRIDGE,38.338,-120.467,1988,7,2740.95,5.67,658.08,922.14,1153.35,1.71,381005913.4,18626507.37,843925.851,5548885.92,215734.1751,274417.3125,211168.854,228523.0761,284373.801,2429987.913,2621223.081,99467.1459,1
108,228,CA3547311855319880811,HAVILAH,35.473,-118.553,1988,8,572.58,0.0,132.03,366.66,73.89,0.0,66391671.24,3390441.66,137214.81,973425.6,36326.1402,51825.1878,39931.452,39725.307,56384.262,406790.694,402786.198,24022.4418,0
109,235,CA3687711901119880830,GARNET,36.877,-119.011,1988,8,589.23,2.52,307.53,204.39,68.85,5.94,66350899.08,3355826.76,139315.608,971552.16,36638.0028,50890.3524,39259.476,39775.734,54896.616,410201.46,414382.284,22518.4536,1
110,243,CA3843012209419880917,MILLER,38.43,-122.094,1988,9,14465.79,34.29,7614.36,4661.37,1881.18,274.59,1285317352.0,66544887.78,2583476.505,18962406.0,715392.7056,1027563.466,815937.507,790096.8483,1167981.498,7737998.616,7341541.038,513015.057,0
111,244,CA3861512212419880918,BLUE RIDGE,38.615,-122.124,1988,9,2076.12,0.0,797.76,773.55,356.85,147.96,131066244.7,7127754.12,237917.862,1964384.64,73990.2528,114078.3786,95279.706,84688.2198,141995.592,743092.416,597369.204,69333.5664,0
112,247,CA3924412120719880911,49R,39.244,-121.207,1988,9,14843.25,64.53,6373.71,4665.06,3729.69,10.26,1764602844.0,87122335.59,3850392.006,25738049.52,991752.5295,1294615.555,996621.399,1057905.779,1357544.367,11155864.91,11820695.93,500223.2841,1
113,233,CA3654311874419881016,BUCKEYE,36.543,-118.744,1988,10,1217.97,0.54,286.29,420.48,505.44,5.22,154709682.3,7669465.11,335445.255,2258078.4,86710.7637,114364.0125,88088.724,92764.8261,120543.471,974448.027,1024576.191,45304.2765,5
114,278,CA3656911816319890330,OLIVAS II,36.569,-118.163,1989,3,497.34,0.18,319.14,49.59,2.25,126.18,31100911.74,1809281.7,48653.235,469954.8,16135.578,30352.2543,24712.533,19597.8789,38609.406,163406.052,100055.502,21787.5438,2
115,290,CA3855212199419890531,WINTERS,38.552,-121.994,1989,5,420.39,6.39,0.0,413.64,0.0,0.36,23470881.84,1262148.66,43430.724,352118.88,13633.605,20022.4872,17052.93,15454.0548,25187.706,134285.886,110774.97,11834.0118,2
116,275,CA3545012054919890727,CHISPA,35.45,-120.549,1989,7,3994.74,32.49,735.39,1800.09,1422.45,4.32,262220884.4,14923676.34,433673.595,3940930.8,137231.5068,246820.1031,199214.037,163613.5677,307048.806,1418589.612,977048.118,167887.6326,0
117,276,CA3629012181919890708,MOLERO II,36.29,-121.819,1989,7,972.18,0.45,189.99,589.77,148.23,43.74,85492876.14,4373474.04,175248.495,1260133.2,48367.2438,66873.4623,53500.959,52934.3073,75735.0,520233.57,506114.136,31780.1988,0
118,277,CA3636112107019890728,UNNAMED,36.361,-121.07,1989,7,754.11,0.0,677.52,0.09,0.0,76.5,13583455.56,757771.92,20994.084,220531.68,11726.4312,12166.7616,15176.988,13317.3576,22683.78,67880.664,29988.432,9331.4412,0
119,279,CA3693111912219890729,UNNAMED,36.933,-119.122,1989,7,3484.17,4.05,731.07,1426.5,1304.1,18.45,439595134.9,21850115.22,949181.112,6418880.64,245907.2898,326559.2976,251590.086,263580.7428,345304.782,2762097.246,2889446.274,131417.1954,0
120,280,CA3698611933819890723,BURROUGH,36.986,-119.338,1989,7,599.58,2.16,427.86,160.2,8.01,1.35,68362882.74,3386670.75,148386.195,997668.0,38329.2585,50471.5653,38867.148,40985.2989,53146.071,430862.967,453634.587,19910.6613,0
121,281,CA3711311946719890728,POWERHOUSE,37.113,-119.467,1989,7,4666.32,40.86,2236.59,1907.1,441.81,39.96,522840010.3,26322550.65,1106069.364,7650064.08,289700.7813,397661.3118,306664.587,313441.164,426757.437,3246390.243,3310845.093,171825.6339,0
122,283,CA3824712190119890703,UNNAMED,38.247,-121.901,1989,7,832.5,15.21,12.33,79.29,22.14,703.53,6041259.0,281540.79,11026.422,109754.64,9421.9407,3712.8492,9854.415,9969.5358,13694.211,30459.609,12178.395,2698.8885,0
123,287,CA4005612034019890708,RACK,40.056,-120.34,1989,7,1399.05,1.35,318.78,425.52,602.64,50.76,169305599.9,8567573.85,355009.086,2480407.92,93741.8337,129970.2672,100617.453,101808.423,140787.693,1045685.367,1053919.917,57760.8651,2
124,286,CA3984112063819890906,LAYMAN,39.841,-120.638,1989,9,1876.05,0.9,393.66,597.06,841.32,43.11,243775527.1,12025543.86,532425.258,3556481.76,137436.7518,178550.9442,137852.784,146519.5554,187628.022,1541770.002,1634808.186,68735.0034,1
125,282,CA3777011977019891016,PW3,37.77,-119.77,1989,10,698.13,0.09,636.75,37.71,23.58,0.0,63331070.76,3075143.94,141703.74,921398.4,36043.5618,45033.2172,34647.138,37999.764,46279.998,406324.926,443518.362,15564.3282,9
126,299,CA3676311859919900713,AVALANCHE1,36.763,-118.599,1990,7,1036.53,5.67,379.44,355.77,285.75,9.9,122294143.8,6007397.76,268880.778,1782675.36,69077.9628,88873.2018,68499.09,73421.7102,92772.864,776530.116,830151.0,33279.3,0
127,300,CA3689811917919900720,KIRCH,36.898,-119.179,1990,7,1265.67,1.53,724.14,491.58,43.56,4.86,139951873.4,7111526.49,291633.048,2050511.76,76924.3149,108263.1906,83452.815,83806.0884,117250.173,861514.299,862045.605,49012.3683,0
128,301,CA3737412152919900717,LONG GULCH,37.374,-121.529,1990,7,563.58,0.0,191.61,344.7,26.64,0.63,47016945.36,2629307.88,81461.7,700876.8,24055.2396,43008.2892,33602.544,28334.6604,51254.532,261284.724,198175.716,27663.9372,1
129,298,CA3580411852619900805,STORMY,35.804,-118.526,1990,8,9373.77,7.74,884.07,2900.52,5468.13,113.31,1075765572.0,55650350.34,2174236.038,15808527.36,583320.5334,859467.501,663602.724,644248.8666,948927.906,6507661.77,6254531.226,422538.2262,0
130,302,CA3764911987819900830,SAVAGE,37.649,-119.878,1990,8,900.72,9.18,171.81,360.09,357.39,2.25,109132100.1,5478583.05,231966.351,1595891.52,60555.2967,82570.8861,63610.362,65379.5577,88249.581,679508.073,697230.513,35123.5215,0
131,303,CA3768511970219900807,STEAMBOAT,37.685,-119.702,1990,8,2066.4,7.83,853.65,629.1,568.98,6.84,258985418.8,12660605.46,573666.354,3771953.28,146694.303,186514.1766,143580.024,155386.143,193348.674,1651756.842,1781708.706,67597.8822,0
132,304,CA3770211978619900807,A-ROCK,37.702,-119.786,1990,8,7194.78,23.4,880.47,2456.46,3747.33,87.12,861676617.4,43660955.79,1803759.003,12621130.56,475187.7609,663106.6377,511677.036,516589.7697,716836.635,5317813.863,5351131.179,296161.3809,0
133,307,CA3969012006719900803,TOF 33,39.69,-120.067,1990,8,421.56,1.44,176.13,135.9,101.97,6.12,35002519.2,2034263.16,55524.96,524520.0,17047.7532,34153.956,26462.484,20840.6016,41469.516,185989.572,119983.356,24090.642,0
134,309,CA3998912070119900806,WALKER,39.989,-120.701,1990,8,454.86,0.81,68.58,150.57,228.33,6.57,62422208.28,3086276.58,135882.144,910860.48,35094.6954,45914.976,35407.206,37473.9444,48311.694,394052.022,416235.834,17911.4706,0
135,311,CA4004112182419900806,CAMPBELL,40.041,-121.824,1990,8,51906.78,123.03,20231.64,23962.68,7349.67,239.76,5527785544.0,288293282.0,11011232.03,81351208.08,2980740.406,4480859.383,3464904.465,3313010.828,4992671.601,33164489.51,31245134.08,2280326.514,1
136,297,CA3515012032019900910,UNNAMED,35.15,-120.32,1990,9,605.88,11.07,460.53,130.23,3.87,0.18,52318594.98,2753863.11,102221.109,772987.68,28486.7505,43087.8195,33915.618,31874.4927,49276.647,310169.583,283387.167,22899.0861,0
137,305,CA3800512019819900913,COTTONWOOD COMPLEX,38.005,-120.198,1990,9,1018.98,0.0,121.14,324.9,565.65,7.29,137135074.0,6760383.03,299901.69,1999947.6,77214.0231,100323.4752,77287.779,82275.8634,105100.227,868070.529,922174.731,38414.5317,1
138,324,CA3655211908319901008,GRAPEVINE,36.552,-119.083,1990,10,958.41,0.0,62.82,886.68,0.27,8.64,112746207.1,5700450.06,236868.309,1650764.88,62260.146,86422.6881,66654.459,67575.4155,93170.034,697273.092,704926.746,38171.9682,11
139,328,CA3770411954219910924,ILL,37.704,-119.542,1991,9,1253.34,12.15,313.29,491.94,387.09,48.87,142518214.1,7126757.19,304599.762,2084390.64,79726.5207,107042.4468,82932.291,85832.5086,114604.983,889929.153,918557.739,44701.2081,0
140,330,CA3798011978319910906,FROG CREEK,37.98,-119.783,1991,9,1201.77,8.28,488.25,555.66,86.94,62.64,135649934.1,6749874.54,292125.915,1982898.0,76298.5008,100952.8875,78352.281,81849.2409,107707.374,850686.408,886043.754,41037.939,8
141,339,CA3557011859019920524,CALL BOX,35.57,-118.59,1992,5,651.24,0.0,245.97,400.23,0.18,4.86,59340589.02,3217233.06,109906.947,878621.04,30876.9156,51493.7871,39789.477,35430.2757,59291.406,342021.924,290051.118,30123.6894,0
142,346,CA3686512120119920501,UNNAMED,36.865,-121.201,1992,5,447.48,0.45,98.1,303.12,30.96,14.85,30502232.64,1860100.83,42371.712,461496.24,14217.6735,32176.971,25099.389,18239.6196,40474.431,151818.489,71222.391,25071.0273,0
143,350,CA3761412019719920523,HUNTER,37.614,-120.197,1992,5,559.44,0.99,103.86,254.88,170.64,29.07,48196195.02,2691037.8,83840.679,717932.88,24607.9998,43974.0423,34252.767,28953.8505,52194.672,268466.778,205232.688,28136.6604,1
144,340,CA3592012099119920604,JOLON,35.92,-120.991,1992,6,639.45,8.91,176.58,354.51,99.45,0.0,40728157.92,2275579.44,70093.53,611193.6,21946.7628,37151.5734,30326.49,25721.9586,46127.772,224779.284,166023.0,24195.8124,0
145,354,CA3859112106719920621,SMUD 1,38.591,-121.067,1992,6,514.98,0.81,64.08,448.02,2.07,0.0,39043084.14,2322255.96,58322.421,587434.32,18543.3714,39569.0409,30660.669,23203.6047,48754.548,201356.262,114046.056,29327.3568,0
146,366,CA3591911943419920612,TURKEYTR,35.919,-119.434,1992,6,476.1,10.53,3.51,462.06,0.0,0.0,11591350.2,705762.9,16127.28,175665.6,5501.709,12193.272,9617.31,7028.082,15477.75,57674.43,26955.09,9502.929,1
147,343,CA3598012129819920704,UNNAMED,35.98,-121.298,1992,7,838.8,9.45,578.88,249.57,0.09,0.81,17252221.5,877360.41,33004.593,272504.16,14650.1163,13140.0423,16289.82,15905.7567,23141.349,97622.901,75622.545,7622.7615,0
148,348,CA3745712036519920712,SNELLING,37.457,-120.365,1992,7,895.95,1.89,23.4,784.08,86.58,0.0,65805658.74,3996308.61,92676.609,994006.08,30588.8535,68966.8587,53521.56,39112.9803,86146.821,329831.001,161230.365,53248.1823,0
149,365,CA3558912020619920729,UNNAMED,35.589,-120.206,1992,7,488.34,3.69,0.0,484.65,0.0,0.0,9643925.88,545528.52,14712.408,154740.96,7689.726,8871.4044,10278.9,8835.9156,15507.072,48263.652,21829.5,6802.6176,1
150,341,CA3592712121419920821,UNNAMED,35.927,-121.214,1992,8,4141.71,34.65,2763.99,1281.87,38.07,23.13,156376087.6,8387220.6,285066.414,2384347.68,101352.8448,132344.2926,125091.45,114105.9834,184053.708,880248.24,685579.14,80921.9052,0
151,342,CA3596512134519920817,SLICKROCK,35.965,-121.345,1992,8,990.99,0.09,285.21,303.48,401.76,0.45,100183954.3,5041041.93,211452.246,1470327.12,56739.0033,76069.206,60095.133,61359.2082,83657.097,620396.055,628363.917,33157.4319,0
152,344,CA3622012145819920801,SECO,36.22,-121.458,1992,8,1086.12,0.36,208.35,554.13,320.67,2.61,117499672.3,6032740.68,240426.729,1725680.88,64390.3434,92599.1361,71815.257,70697.6847,101957.616,715585.086,698529.528,44125.3332,0
153,345,CA3626512166519920805,UNNAMED,36.265,-121.665,1992,8,409.68,0.0,84.24,130.95,173.43,21.06,46073632.32,2332561.32,96497.496,675328.32,25574.8356,35394.84,27489.204,27784.1736,38485.476,284324.508,285984.756,15788.8764,0
154,347,CA3715011941919920813,ITALIAN,37.15,-119.419,1992,8,660.96,3.87,430.83,214.11,6.3,5.85,70799572.62,3592841.04,147840.579,1037224.08,38986.9866,54635.2083,42149.223,42432.1029,59140.476,436326.606,437698.692,24582.9744,0
155,349,CA3759211908519920820,RAINBOW,37.592,-119.078,1992,8,3143.97,181.53,1215.45,871.74,850.05,25.2,303977362.0,15318978.84,641973.924,4448818.08,168407.8236,231613.3656,178748.136,182341.3608,249012.792,1885519.188,1918625.364,100631.4552,0
156,351,CA3783912030019920801,MOCCASIN,37.834,-120.297,1992,8,3693.78,33.03,1103.58,2232.27,311.85,13.05,423543971.3,21315581.73,896630.247,6196249.44,234596.9835,321927.3585,248075.334,253753.0101,345080.061,2631005.109,2685901.221,138782.8863,0
157,353,CA3818112047719920816,GULCH,38.181,-120.477,1992,8,7288.92,0.45,831.42,2418.03,4037.04,1.98,944876720.2,46524298.95,2070354.186,13775883.12,532108.0647,689719.8348,530865.819,566505.0918,720876.375,5988137.841,6376903.371,261996.1137,0
158,356,CA3885512126919920820,UNNAMED,38.855,-121.269,1992,8,621.0,1.62,56.07,559.35,1.53,2.43,15468114.06,921474.81,22496.859,236270.88,8246.7135,15676.6581,13234.734,10175.5305,20910.609,78108.417,39284.721,11958.7707,1
159,352,CA3814512019519920907,RUBY,38.145,-120.195,1992,9,1613.34,0.0,42.75,221.4,1346.67,2.52,199829396.5,10244219.94,410299.578,2931730.56,109012.7214,157078.5822,121068.216,119564.7822,171608.49,1219805.298,1197476.874,74135.7054,0
160,355,CA3883312043219920929,CLEVELAND,38.833,-120.432,1992,9,8838.09,30.6,844.11,1577.79,6298.38,87.21,1214496507.0,60214910.67,2632511.313,17728169.76,681016.3965,897990.2055,692149.626,728640.0099,947341.899,7647967.971,8037656.019,356150.2617,0
161,359,CA3936312151419920925,VILLA,39.363,-121.514,1992,9,2842.56,41.22,366.21,2229.75,109.71,95.67,133432508.7,7464991.59,226501.335,2019614.4,76226.7933,121794.1965,104671.836,89016.6789,158964.039,728044.083,514361.799,81042.8085,0
162,360,CA3967412169519920925,BURTON,39.674,-121.695,1992,9,2520.54,3.42,2415.33,100.62,0.81,0.36,224900807.2,12182447.7,417141.243,3330470.16,117377.4276,194849.3187,150866.325,134566.8633,224634.546,1297087.38,1101825.63,113743.9674,8
163,391,CA3522311949619930513,UNNAMED,35.223,-119.496,1993,5,1244.43,52.83,481.68,692.01,1.53,16.38,31496772.96,1835264.16,46316.304,494801.28,21234.312,30606.1056,30783.744,25146.432,47469.024,157066.992,71340.336,23673.5712,0
164,393,CA3532811956919930510,ELK HILLS 2,35.328,-119.569,1993,5,2175.66,18.54,271.62,1854.99,7.47,23.04,48270194.28,2780770.86,71944.992,765051.84,34969.5486,45929.6208,48973.554,40874.1228,74838.33,240847.362,108597.006,35451.1206,0
165,400,CA3607712012919930510,PGE 13,36.077,-120.129,1993,5,643.86,2.34,81.54,535.41,22.77,1.8,24407940.24,1465489.17,34583.346,374271.12,13157.4861,25043.3064,21414.933,16312.6638,33945.669,121532.859,56283.057,19472.7843,1
166,392,CA3524611953619930622,VALLEY,35.246,-119.536,1993,6,1534.59,125.55,285.21,1103.4,3.51,16.92,29253045.6,1662252.93,44295.21,468507.6,22942.6821,27131.076,30974.517,26455.4478,46861.173,146057.571,65282.553,20886.0435,0
167,394,CA3548112026719930614,UNNAMED,35.481,-120.267,1993,6,580.41,0.0,71.64,504.18,4.59,0.0,15054620.76,859966.11,23168.772,236690.64,10553.6511,14140.4454,14633.505,12303.7236,22298.787,76640.841,39041.775,10594.0557,0
168,396,CA3574012007419930620,ORCHARD,35.74,-120.074,1993,6,9029.88,1243.53,1273.59,5508.99,244.71,759.06,282346206.5,16767019.08,407182.482,4358442.24,163620.252,284133.6558,255040.182,199378.557,400304.592,1411114.536,662733.108,219613.8456,0
169,397,CA3592211936519930614,PIXLEY,35.922,-119.365,1993,6,544.59,0.09,118.44,420.93,5.13,0.0,32151362.04,1952928.81,44874.126,488239.92,15616.2969,33677.8344,26939.349,19836.7182,43237.773,159993.567,74658.501,26236.9323,0
170,402,CA3643012120119930611,METZ,36.43,-121.201,1993,6,617.13,37.98,122.13,430.29,11.25,15.48,30856021.92,1816306.92,46523.07,469252.8,16358.4144,30678.9354,25599.042,20007.1494,40206.24,158792.4,88186.068,22759.8264,1
171,403,CA3691812085119930731,PGE 4,36.918,-120.851,1993,7,2263.41,85.5,380.7,1378.8,157.95,260.46,14685042.24,634157.73,28550.97,275864.4,26318.4021,7505.2008,26310.645,27474.3342,35896.149,74927.763,30852.585,5129.8803,1
172,395,CA3554811897419930801,UNNAMED,35.548,-118.974,1993,8,750.51,2.34,119.43,605.79,22.95,0.0,26202248.46,1554638.31,37692.531,405688.32,15532.0389,26315.5113,24027.048,18865.4409,37645.911,130560.363,60042.807,20417.6277,0
173,399,CA3606012009619930801,UNNAMED,36.06,-120.096,1993,8,419.04,4.86,54.0,342.72,14.49,2.97,13761230.94,817957.53,19796.607,212444.64,7964.2215,13869.3465,12442.194,9712.8261,19539.441,68695.929,32042.961,10737.3483,0
174,401,CA3630012144819930801,RANCHO,36.3,-121.448,1993,8,2251.26,25.38,282.51,1168.11,757.44,17.82,147401630.1,8424487.62,241574.067,2215495.44,76461.5628,139742.8587,112324.437,91549.9521,173657.034,793955.34,538164.918,95903.757,1
175,398,CA3599111998819930902,UNNAMED,35.991,-119.988,1993,9,474.66,1.62,69.84,380.79,20.79,1.62,10292578.92,593577.09,15321.438,162995.76,7407.9189,9813.0312,10406.601,8668.7622,15915.825,51352.803,23170.689,7575.7959,8
176,421,CA3520611991719940523,SODA,35.206,-119.917,1994,5,1385.37,1.44,1359.81,24.12,0.0,0.0,55571176.44,3315416.94,79378.056,856609.92,31568.787,56369.6784,49949.946,38691.99,78674.706,276791.778,127654.974,43783.8318,0
177,423,CA3537611880519940530,BRECKENRIDGE,35.376,-118.805,1994,5,990.18,1.62,186.39,787.32,14.85,0.0,27494543.52,1604599.65,40354.218,431390.16,18342.6741,26794.8072,26728.965,21764.9358,41270.661,137098.035,62333.865,20731.5459,1
178,426,CA3547311869919940627,LUCAS COMPLEX,35.481,-118.691,1994,6,3695.31,20.16,1659.6,1959.66,8.91,46.98,334273709.2,18237478.68,611126.316,4956009.12,173318.9868,293221.5408,227063.376,199923.8256,340040.808,1912869.252,1588977.684,175093.4952,0
179,427,CA3559312038819940624,UNNAMED,35.593,-120.388,1994,6,642.78,4.59,317.79,320.4,0.0,0.0,5729065.56,277169.67,10137.834,102001.68,8179.1487,3831.8616,8793.963,8729.0226,12351.555,28810.089,11668.707,2830.4037,0
180,428,CA3564211844219940614,LAKELAND,35.642,-118.442,1994,6,1100.07,0.45,340.29,751.32,4.41,3.6,82799536.14,4913569.26,124494.723,1244997.36,39350.7288,83605.4991,64693.233,49136.7501,102739.05,428439.888,246502.242,61651.2258,0
181,429,CA3574711817719940621,WHITE BLANKET,35.747,-118.177,1994,6,1037.43,1.08,174.24,721.8,52.29,88.02,75972033.18,4477451.4,115937.919,1143640.08,37084.8078,75823.5735,59507.559,45868.4361,93990.456,395508.906,233563.536,55348.4196,0
182,430,CA3585112017919940612,YORK,35.851,-120.179,1994,6,414.9,10.53,45.81,325.8,19.53,13.23,18402285.78,1057026.42,29179.449,281051.28,10608.2352,17543.9205,15420.267,12620.6703,23783.598,96693.48,58709.358,12548.7126,0
183,431,CA3590412071619940624,BASHAM,35.904,-120.716,1994,6,541.08,7.2,332.19,200.25,1.44,0.0,16635047.94,871586.55,31469.769,254472.48,11423.9313,13487.1327,13394.286,12649.5027,19377.495,95254.479,77915.799,7792.5933,0
184,437,CA3798812063119940629,COPPER 8,37.988,-120.631,1994,6,708.57,0.0,183.33,510.57,14.04,0.63,78364775.34,4024406.7,160424.505,1150009.2,42685.722,61795.0233,47627.343,46880.6139,67625.766,477550.692,466987.842,29398.0158,0
185,443,CA3954912157219940611,TABLE,39.549,-121.572,1994,6,490.41,0.18,112.5,371.88,5.85,0.0,46983509.1,2547944.1,86992.443,695565.36,24409.2996,40790.5983,31481.181,28017.3861,46922.598,270775.044,229589.694,23872.023,0
186,446,CA4001412013619940603,DOYLE,40.014,-120.136,1994,6,836.82,10.26,421.11,267.57,123.12,14.76,83668712.4,4465933.38,159643.332,1236371.04,44334.729,70650.7272,54792.666,50200.5492,80589.33,490023.702,434097.954,39279.411,1
187,425,CA3542712003119940703,UNNAMED,35.427,-120.031,1994,7,1176.66,8.82,422.19,745.11,0.54,0.0,9342294.48,441983.97,16833.762,168449.04,14098.9653,5942.5128,14903.613,14967.1134,20797.101,47022.579,18797.337,4355.2251,0
188,439,CA3860812119119940701,UNNAMED,38.608,-121.191,1994,7,704.16,221.04,161.73,213.03,4.5,103.86,26322567.84,1544326.92,40207.824,398911.68,13693.4532,26042.9832,21372.444,16740.8784,33544.692,136554.588,78939.396,19087.3548,0
189,455,NV3980911996619940714,HALLELUJAH,39.809,-119.966,1994,7,460.35,0.09,243.9,194.94,17.64,3.78,38002055.76,2191081.5,61480.8,568634.4,18649.683,36596.5092,28336.842,22624.9776,44176.374,203961.618,136866.798,25342.0362,1
190,424,CA3539212068319940814,41,35.392,-120.683,1994,8,19603.26,34.65,2368.62,7647.57,9519.48,32.94,1551468108.0,83633794.11,2890325.916,23058367.92,839947.0599,1331747.685,1062806.265,957311.064,1575063.495,8950826.961,7595817.255,773856.1449,0
191,432,CA3646712120519940805,PINNACLES,36.467,-121.205,1994,8,457.38,0.0,131.94,317.79,2.88,4.77,29016286.92,1675015.29,46349.424,437370.48,15036.5781,27963.7038,22622.823,18151.5024,35188.641,154163.331,98965.917,19687.1679,0
192,433,CA3721411927319940824,BIG CREEK,37.214,-119.273,1994,8,2186.19,0.63,443.07,767.34,867.96,107.19,247664753.8,12588063.12,515408.751,3631939.92,136920.7026,191640.1455,148700.259,149188.5801,209014.236,1522856.358,1519500.276,87128.0064,0
193,435,CA3764112147219940811,WHEEL 1  2,37.641,-121.472,1994,8,599.67,0.0,296.91,288.0,0.0,14.76,6624851.04,338508.0,11207.898,113938.56,8034.1956,4984.6086,9093.474,8717.373,13014.324,33324.156,14215.536,3726.1908,0
194,436,CA3765511953619940809,HORIZON,37.655,-119.536,1994,8,1222.65,11.52,546.93,543.24,109.35,11.61,111914325.7,5502192.3,245668.608,1632072.96,63303.4926,81453.8952,62936.37,67326.4548,85336.146,709870.77,757186.11,30709.6974,0
195,438,CA3806612033419940809,CREEK,38.066,-120.334,1994,8,604.98,0.0,63.27,249.93,290.97,0.81,81298450.26,4001696.19,178222.941,1185253.92,45799.4925,59307.7563,45653.31,48748.7727,61970.859,515371.059,549140.715,22483.0377,0
196,440,CA3881312080119940807,KELSEY,38.813,-120.801,1994,8,404.28,0.09,61.11,110.16,231.93,0.99,52040174.94,2577552.12,112986.333,759465.36,29189.421,38406.5721,29584.917,31207.8447,40445.676,328032.63,345463.848,15135.9048,0
197,441,CA3939912006519940811,HIRSCHDALE,39.399,-120.065,1994,8,515.7,3.6,136.44,229.77,93.15,52.74,50526090.54,2662227.45,98600.589,746174.88,27368.4483,41691.9267,32675.256,30652.8867,47518.245,299425.149,273361.329,22204.5903,0
198,442,CA3951712003719940804,CRYSTAL,39.517,-120.037,1994,8,2962.26,2.43,252.45,833.31,1813.41,60.66,376132927.3,18799703.82,804865.068,5498357.76,209880.351,282278.1852,217965.438,225873.36,301005.018,2350757.034,2431275.822,117367.2054,0
199,444,CA3960112019319940816,COTTONWOOD,39.601,-120.193,1994,8,19387.89,82.26,4183.38,4730.49,9457.83,933.93,2146033508.0,111473788.7,4302899.91,31579588.8,1165626.994,1726950.775,1340633.178,1291336.789,1924590.24,12919641.84,12271407.01,865854.1656,1
200,447,CA4012012175619940918,BARKLEY,40.12,-121.756,1994,9,17909.91,65.16,13977.18,2517.03,1227.15,123.39,1872493099.0,97330161.78,3753251.559,27535211.28,1010685.092,1508885.51,1164455.361,1120448.863,1672655.994,11274885.61,10716982.25,756768.3426,1
201,434,CA3732412142819941013,MT. STAKES,37.324,-121.428,1994,10,595.53,0.45,374.58,173.43,47.07,0.0,56781211.32,3054147.12,106829.694,839573.28,29742.8652,48599.9118,37528.83,33901.8642,55560.384,330093.252,286703.28,27695.2824,7
202,488,CA3562811905219950529,SHERWOOD,35.628,-119.052,1995,5,487.98,0.0,32.4,428.58,27.0,0.0,16593221.52,981500.22,23957.748,257571.36,10071.135,16572.4272,15391.998,12173.922,24047.118,82684.314,37921.662,12853.1394,0
203,490,CA3684512080419950508,NEES,36.845,-120.804,1995,5,468.63,0.0,32.31,374.58,59.67,2.07,3271713.3,145762.38,6180.183,60820.56,5603.4072,1805.6943,5703.093,5880.0069,7839.126,16541.28,6501.402,1283.751,1
204,484,CA3527111997419950601,SIMMLER,35.271,-119.974,1995,6,490.5,8.37,159.48,322.65,0.0,0.0,19320017.94,1149189.93,27828.765,297676.8,11011.0851,19501.6743,17297.28,13460.0247,27198.369,96618.573,45637.425,15063.8643,0
205,487,CA3562411978919950601,46,35.624,-119.789,1995,6,1883.88,58.86,131.58,1614.06,77.85,1.53,74841508.08,4516125.75,105360.822,1142846.64,38627.8119,77479.7688,64393.695,48366.7722,102608.559,372557.745,173099.475,60295.7961,0
206,492,CA3738011861319950614,POLE,37.38,-118.613,1995,6,1649.25,0.99,161.64,1359.36,117.72,9.54,121489816.7,7323413.67,174614.796,1833984.72,57295.1331,125800.8462,98028.981,72617.8932,157046.175,614636.901,315976.419,95888.3121,1
207,486,CA3548111875119950717,ROCKY,35.481,-118.751,1995,7,743.58,2.43,67.86,663.93,8.46,0.9,57588484.32,3338212.32,91781.316,863694.72,28415.8296,55938.942,43687.044,34608.3876,68305.896,306523.368,198934.416,39320.9064,0
208,489,CA3568811961119950728,GILBREATH,35.688,-119.611,1995,7,554.49,9.54,41.58,411.12,92.25,0.0,30554766.72,1852155.09,42760.458,464798.16,15129.8829,31889.2392,25815.501,19129.8942,41339.565,152064.603,70863.489,24835.2219,0
209,493,CA3792612050319950716,PEORIA,37.926,-120.503,1995,7,1414.89,24.39,498.87,879.12,12.24,0.27,138090018.6,7379791.83,263088.414,2039449.68,72695.7279,116872.4124,90168.615,82419.2766,132770.907,808365.033,715408.155,65127.6765,1
210,482,CA3515211854719950829,KELLER,35.152,-118.547,1995,8,460.08,4.14,341.55,96.75,15.12,2.52,48595365.18,2480831.73,100477.107,712542.24,26616.8475,37910.3373,29234.682,29100.0105,41267.637,297808.101,294995.133,17552.4471,0
211,483,CA3524811952119950815,HONOLULU,35.248,-119.521,1995,8,1257.21,106.02,1127.97,8.73,0.0,14.49,28173463.92,1625968.26,41902.668,445908.96,20186.4618,26897.3712,28418.274,23641.1244,43487.442,140560.902,63451.746,20768.0094,0
