,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
104,1550,CA3449011860020180922,CHARLIE,34.521,-118.559,2018,9,1362.24,0.0,132.39,1100.88,128.97,0.0,97899968.88,5971411.26,136205.082,1479284.64,45099.8946,103332.0618,79981.164,57978.1458,129091.05,487992.942,231203.646,80368.5726,0
105,1569,CA3839611945120180904,BOOT,38.386,-119.429,2018,9,2813.49,41.85,449.01,1305.09,741.78,275.76,208364726.9,11844517.86,347292.216,3119116.32,106077.1554,195872.2812,154415.502,126686.9376,238149.234,1133929.134,799781.058,131830.5006,0
106,1570,CA3873012240020180908,SNELL,38.714,-122.39,2018,9,1008.63,3.42,200.97,627.12,177.12,0.0,66282573.6,3659331.96,118302.372,984306.24,33898.4676,59338.5732,45850.248,39515.058,69304.788,374498.748,299557.692,36681.894,0
107,1575,CA3927312065620180903,NORTH,39.276,-120.632,2018,9,513.45,0.0,58.5,77.31,375.75,1.89,73213828.56,3558206.43,163592.748,1065371.76,41652.4167,52148.385,40136.985,43940.628,53672.895,469344.753,511467.975,18144.2097,0
108,1582,CA4061612352420180904,KERLIN,40.625,-123.512,2018,9,718.65,0.0,198.09,268.92,251.1,0.54,92105532.18,4474068.21,205969.023,1340112.96,52404.6123,65542.0509,50426.406,55263.6225,67388.841,590739.525,644385.429,22716.0531,0
109,1586,CA4094312242720180905,DELTA,41.007,-122.462,2018,9,25788.87,91.26,3733.2,8287.11,13677.12,0.18,3496762706.0,170456672.7,7778545.911,50905505.52,1984664.455,2504879.888,1927865.421,2098088.605,2587361.994,22357648.22,24237936.23,890255.7234,1
110,1555,CA3622011858020181013,MOUNTAINEER FIRE,36.22,-118.578,2018,10,530.91,9.27,337.95,173.07,10.62,0.0,51258956.04,2492800.47,114431.652,745932.24,29138.6763,36555.327,28125.045,30752.982,37638.135,328431.357,357547.995,12774.6873,0
111,1556,CA3622011862020181004,ALDER,36.239,-118.632,2018,10,2114.91,1.8,1047.96,761.13,303.75,0.27,279644594.6,13564879.47,626634.927,4067943.84,159283.3833,198468.2313,152701.488,167810.9049,203721.831,1795730.679,1963461.987,68094.2421,0
112,1557,CA3641011873720181004,EDEN,36.409,-118.733,2018,10,731.07,0.0,227.34,440.1,63.63,0.0,103860026.5,5037175.89,232787.313,1510803.36,59166.5319,73688.3055,56697.264,62327.1231,75626.001,667026.585,729527.661,25252.6707,0
113,1579,CA4022012217020181007,SUN,40.23,-122.143,2018,10,1586.61,7.2,255.42,1241.82,82.17,0.0,27673047.54,1354234.14,61034.373,404231.76,15958.2204,19955.9601,15715.395,16921.4859,21222.378,175842.684,188107.65,7377.5178,1
114,1548,CA3424011870020181108,WOOLSEY,34.125,-118.824,2018,11,39618.27,62.91,9557.73,21301.02,8598.33,98.28,2239682953.0,131830767.5,3438293.157,33645561.84,1078475.515,2231414.328,1731898.935,1334814.63,2735845.146,11705543.06,7042929.75,1619147.961,0
115,1549,CA3424011893020181108,HILL,34.207,-118.953,2018,11,1791.18,0.27,962.28,790.29,38.34,0.0,110786195.7,6691686.75,158585.463,1671161.76,51643.3041,115112.0673,89122.176,65687.4801,143033.823,559732.239,285960.699,87918.4125,0
116,1577,CA3982012144020181108,CAMP,39.748,-121.565,2018,11,61971.21,206.19,25058.25,20955.24,15424.92,326.61,5008799091.0,245276887.0,11064407.51,72980987.76,2836614.266,3618682.699,2789653.779,3008359.89,3764559.969,31891565.33,34282998.98,1327714.062,6
117,1602,CA3572011963220190507,REFUGE,35.707,-119.617,2019,5,1379.61,11.7,297.72,1019.25,50.94,0.0,11878042.68,659698.2,18447.012,193465.44,10477.7964,10549.3248,13437.0,11860.6032,20028.384,59370.66,26155.62,8083.4256,1
118,1600,CA3533311990620190605,BOULDER,35.32,-119.93,2019,6,482.49,85.68,134.1,262.71,0.0,0.0,628284.24,38299.95,872.766,9511.92,294.7347,662.3064,518.715,377.5986,835.947,3125.925,1462.095,516.2733,0
119,1601,CA3566212040420190612,MCMILLAN,35.677,-120.373,2019,6,784.62,26.19,138.6,592.2,27.27,0.36,1388508.84,82066.32,2035.998,21368.16,795.438,1387.0566,1231.182,967.1562,1929.096,7005.06,3478.608,1058.2128,0
120,1603,CA3627712094320190625,LONOAK,36.207,-121.043,2019,6,1051.2,175.68,165.42,680.04,30.06,0.0,5005084.32,303200.01,7016.184,76139.28,2482.9605,5218.1298,4227.831,3136.8276,6767.253,24927.075,11664.189,4059.9819,0
121,1606,CA3747212124920190625,ROCK,37.475,-121.257,2019,6,990.09,7.74,66.06,742.23,90.18,83.88,14124578.94,823898.88,21688.461,215280.72,7768.2438,13825.6929,11802.897,9394.1919,18407.52,73202.706,41918.508,10134.4788,0
122,1611,CA3892812226620190608,SAND,38.904,-122.259,2019,6,989.28,13.23,264.42,503.46,207.9,0.27,68116593.24,3576308.76,134113.356,1003223.52,36442.3644,55878.0264,43119.504,40723.0632,62512.128,406066.932,376616.196,29175.5088,1
123,1604,CA3628411822820190725,COW,36.287,-118.209,2019,7,803.79,1.26,541.53,196.65,11.43,52.92,59527954.44,2967635.79,127620.9,871750.8,33784.6023,44440.1838,34909.929,36292.6188,48114.675,372096.225,384695.991,18370.6173,0
124,1608,CA3782611887220190726,SPRINGS,37.835,-118.904,2019,7,2413.62,4.14,1980.9,420.03,4.05,4.5,211324171.1,10696177.26,443052.027,3095479.44,116823.0816,162296.9955,125448.921,126897.4449,175562.694,1305211.32,1315592.154,72152.8038,0
125,1620,CA4172612124320190728,TUCKER,41.799,-121.234,2019,7,5695.02,16.11,931.14,3938.04,787.77,21.96,366579437.0,22135655.61,522799.29,5545573.2,175184.4177,380530.9368,299670.777,221932.863,480084.057,1845855.639,923666.373,291887.0703,1
126,1612,CA3988012002520190824,LONG VALLEY,39.882,-119.995,2019,8,225.45,0.0,15.3,112.68,96.93,0.54,12527907.84,757456.02,17878.284,189038.88,5840.5122,13037.4792,10102.554,7435.2564,16221.762,63197.838,32016.186,9978.6798,0
127,1617,CA4058912057520190828,R-1  RANCH,40.598,-120.536,2019,8,1520.28,10.35,558.81,687.87,131.58,131.67,97709984.28,5879248.02,140748.372,1477362.24,46918.7658,100848.0348,79470.738,59213.4264,127046.286,494340.534,253753.362,76846.9986,0
128,1619,CA4096212030820190808,W-1 MCDONALD,40.973,-120.289,2019,8,461.52,0.09,85.59,181.98,10.35,183.51,19694842.38,1144598.94,30217.887,302102.64,11423.3832,19137.1203,17008.101,13699.4841,26395.578,101645.568,56765.754,14102.1666,1
129,1593,CA3352811727320190904,TENAJA,33.549,-117.258,2019,9,733.32,0.27,285.75,423.54,22.59,1.17,52703921.88,3058499.52,83907.612,789611.04,25718.0688,51300.4608,39757.788,31393.1304,62243.316,280553.184,182294.712,36067.2156,0
130,1605,CA3703411834520190904,TABOOSE,37.018,-118.345,2019,9,4189.32,2.07,3257.73,848.25,57.42,23.85,326339882.5,19125342.99,506799.747,4897751.04,157630.6377,322834.4649,250263.252,194287.2849,394289.235,1715589.927,1058764.923,231991.7337,0
131,1614,CA4005312066920190904,WALKER,40.09,-120.585,2019,9,23695.83,88.29,5639.76,7970.31,9381.33,616.14,2781115694.0,137435208.7,6056658.243,40592403.36,1567768.76,2043607.893,1580168.916,1673495.27,2155201.263,17558326.0,18549229.06,795915.5805,0
132,1615,CA4010912278920190905,SOUTH,40.118,-122.823,2019,9,2273.94,0.81,768.96,1094.58,313.2,96.39,208804411.6,11117265.75,399807.657,3087649.44,111781.9809,175503.4191,137171.358,126264.0771,201297.015,1224653.247,1088510.247,97001.3709,0
133,1616,CA4012012264020190905,RED BANK,40.157,-122.676,2019,9,3257.91,1.35,655.02,2084.85,507.24,9.45,264741908.4,14998770.63,446443.38,3948894.0,132098.7051,247606.569,191488.797,157633.8768,294978.483,1451673.261,1053350.523,164230.2045,0
134,1618,CA4088712301420190905,MIDDLE,40.883,-123.002,2019,9,548.46,0.0,161.73,106.65,280.08,0.0,72924375.42,3569919.21,161178.759,1062413.28,41286.6495,52655.0193,40565.106,43776.2781,54718.713,464483.745,499686.489,19271.6739,0
135,1621,CA4174812105620190905,LONE,41.766,-121.034,2019,9,2217.51,0.9,1183.41,1002.33,30.69,0.18,136870190.1,8296400.34,193037.049,2072065.68,65155.3056,142952.8869,112599.099,82867.1247,180778.878,685518.84,332955.486,110449.287,0
136,1622,CA4186612267020190905,LIME,41.866,-122.661,2019,9,747.0,1.44,364.77,358.2,22.5,0.09,61796045.34,3411289.08,110129.787,918948.24,31944.051,55297.6875,43129.179,37203.7941,65160.936,348636.474,277432.776,34283.6388,1
137,1594,CA3399211705920191010,SANDALWOOD,33.999,-117.084,2019,10,421.2,0.0,53.19,361.62,6.21,0.18,23006391.3,1392161.67,32680.449,347698.08,10844.8137,23968.6839,18727.326,13792.8555,30061.071,115711.191,57602.079,18417.3525,0
138,1595,CA3428211880320191030,EASY,34.267,-118.829,2019,10,846.27,1.44,364.05,469.71,8.64,2.43,34807997.16,2104635.87,49644.774,525390.48,16267.0707,36224.6076,28118.043,20701.8486,45143.055,175514.229,88683.327,27741.4857,0
139,1596,CA3432611848120191010,SADDLERIDGE,34.318,-118.515,2019,10,3883.41,19.98,1033.92,2167.92,661.59,0.0,195866018.3,11523890.88,300967.794,2942592.48,94472.2764,194998.221,151480.026,116857.6974,239206.824,1024075.332,617143.464,141398.9856,0
140,1597,CA3433711905320191031,MARIA,34.314,-119.066,2019,10,4050.99,22.59,1070.64,2730.6,219.78,7.38,190990462.5,11413069.74,280590.021,2883471.12,92209.554,194947.8201,153408.123,115588.3491,244288.17,975660.516,526555.962,146505.249,0
141,1598,CA3447311836820191024,TICK,34.451,-118.394,2019,10,1978.74,23.31,446.94,1497.15,11.34,0.0,93308584.5,5690609.37,129832.551,1410117.12,43055.0991,98462.3661,76287.69,55328.2569,123108.093,465088.257,220265.865,76583.7855,0
142,1607,CA3760511996620191006,BRICEBURG,37.608,-119.932,2019,10,2237.31,0.0,299.52,1350.72,580.86,6.21,259863160.7,13129328.88,546535.764,3804662.88,143665.6104,198928.656,153522.396,155847.2904,214440.804,1608049.512,1627750.944,87573.0636,0
143,1609,CA3872412014620191010,CAPLES,38.706,-120.16,2019,10,1405.8,0.0,411.3,491.31,469.89,33.3,159423141.2,7849290.24,349156.008,2325612.96,90128.7144,116344.2276,89959.32,95955.3684,122184.828,1009827.144,1074079.8,44286.8868,0
144,1610,CA3879612276720191023,KINCADE,38.672,-122.776,2019,10,31246.56,241.92,16085.07,9518.31,5230.08,171.18,2162225416.0,106790211.0,4709475.945,31580514.0,1225729.521,1586870.493,1234503.153,1307923.498,1683261.756,13647689.26,14407173.43,617859.8568,1
145,1599,CA3451411979320191125,CAVE,34.489,-119.768,2019,11,1111.41,0.45,442.89,539.46,128.52,0.09,85218621.66,4866946.2,141047.721,1272946.32,42199.6842,80780.4333,62504.289,50735.7963,96821.46,462773.646,324430.776,54670.6512,0
146,1613,CA4004012260920191103,RANCH,40.055,-122.628,2019,11,1179.0,0.0,238.23,660.51,280.26,0.0,94045870.08,5452619.85,150148.224,1408225.68,45792.6453,91408.617,70670.079,55867.5756,110591.541,501437.331,328004.541,64083.9051,6
147,1676,CA20200531_20200605_UCM320_SCORPION_CF00001216,SCORPION,34.03622128,-119.5422172,2020,5,523.62,3.78,102.33,415.98,0.72,0.81,21983221.8,1335832.56,30794.256,332845.92,10408.1184,23053.2516,18124.776,13277.5668,29145.852,109767.6,52402.464,17884.746,1
148,1623,CA20200610_20200610_UCM100_SODA_CF00007149,SODA,35.33064948,-119.9490293,2020,6,666.0,185.58,360.54,119.88,0.0,0.0,1423920.96,86689.26,1981.404,21581.28,676.539,1497.5856,1181.934,864.018,1901.934,7084.962,3311.046,1167.1362,0
149,1627,CA20200622_20200625_UCM121_GRADE_CF00000298,GRADE,36.55394741,-119.1725198,2020,6,418.86,0.0,76.23,342.54,0.0,0.09,7629304.14,371946.15,16901.451,111525.12,4449.7557,5461.0929,4345.92,4706.8641,5847.687,48578.715,52163.415,1980.1413,0
150,1628,CA20200612_20200612_UCM128_GRANT_FIRE_CF00016543,GRANT FIRE,38.56711914,-121.1545024,2020,6,2043.36,6.57,120.06,1573.92,41.94,300.87,5418612.18,237132.81,11284.605,95385.6,7964.6067,2931.0471,7786.8,8283.0519,10517.553,30110.301,20309.985,1523.3571,0
151,1648,CA20200606_20200618_UCM227_QUAIL_CF00008419,QUAIL,38.47420835,-122.0173739,2020,6,741.15,3.69,503.73,201.6,10.35,21.78,23947723.08,1171287.54,52720.614,350743.68,14067.1566,17240.805,13877.1,14915.097,18756.09,151831.314,161546.13,6430.0446,0
152,1673,CA20200622_20200626_UCM316_IVANPAH_CF00009202,IVANPAH,35.19096713,-115.1834911,2020,6,422.46,0.0,421.92,0.45,0.0,0.09,31524518.88,1925604.99,43674.102,476443.44,14492.5947,33350.5368,25807.851,18661.4226,41689.323,156828.573,73451.079,26005.4541,0
153,1692,CA20200616_20200623_UCM58_WALKER_CF00006494,WALKER,38.07062309,-120.7061626,2020,6,560.43,0.0,47.16,428.58,83.43,1.26,30695444.28,1632570.3,59009.49,453024.0,16237.593,25761.2166,19884.276,18336.2238,29158.542,180575.334,161897.094,14116.8186,0
154,1695,CA20200628_20200701_UCM76_PASS_CF00013431,PASS,37.04631279,-121.1633091,2020,6,871.92,33.57,618.12,220.23,0.0,0.0,4747599.54,249147.0,9326.133,70115.76,2593.0026,3889.1421,3063.069,2894.4675,4438.584,28229.886,25986.816,2043.7308,1
155,1624,CA20200728_20200803_UCM107_BRANCH_CF00009669,BRANCH,35.29474207,-120.0239454,2020,7,1174.5,8.46,81.81,1045.71,38.52,0.0,17584029.18,1069746.57,24651.855,265586.4,8128.7199,18482.2281,14309.514,10419.5205,23060.889,87964.353,42545.961,14307.2451,0
156,1630,CA20200713_20200726_UCM139_MINERAL_CF00010219,MINERAL,36.1761018,-120.5600361,2020,7,11958.39,43.29,5237.28,5785.29,849.06,43.47,820664653.0,45659768.13,1440292.05,12206062.8,417464.8821,744412.2912,576295.389,489922.4214,876131.397,4594859.379,3572506.521,470716.8867,0
157,1632,CA20200715_20200718_UCM157_COYOTE_CF00003441,COYOTE,36.67474452,-120.9989679,2020,7,593.82,0.0,567.0,26.82,0.0,0.0,15540078.06,892982.79,25353.801,232341.12,7638.6465,14882.5683,11506.23,9238.8087,17899.299,83774.799,57173.895,10219.6737,0
158,1636,CA20200705_20200715_UCM177_CREWS_CF00004686,CREWS,37.01675957,-121.4539694,2020,7,2217.15,3.24,1553.76,581.04,17.37,61.74,119188446.8,6186353.58,239040.972,1755469.44,65248.983,95760.126,74896.974,72228.5136,107449.146,717322.554,680568.606,48007.9638,0
159,1638,CA20200731_20200809_UCM184_APPLE_CF00096640,APPLE,34.02490173,-116.8574842,2020,7,13366.17,44.37,834.84,3065.94,9404.1,16.92,1292206924.0,68860195.74,2474287.11,19082973.6,683910.3978,1088098.429,841702.392,773449.0542,1236296.466,7584054.822,6757117.038,600874.8966,0
160,1640,CA20200705_20200707_UCM194_SOLEDAD_CF00197926,SOLEDAD,34.45470565,-118.3362808,2020,7,609.39,1.26,65.88,541.35,0.9,0.0,41134600.98,2493117.27,58285.557,621001.44,19132.2153,42975.1323,33311.898,24418.1079,53562.951,206795.799,102815.127,33046.9101,0
161,1649,CA20200723_20200815_UCM234_DALTON_CF00000498,DALTON,41.72501425,-121.0601574,2020,7,542.52,0.0,464.76,77.67,0.09,0.0,35949353.4,2173630.68,51048.918,544145.76,17201.9952,37394.4798,29504.178,21813.2154,47293.956,180612.0,89240.292,28770.498,0
162,1650,CA20200721_20200827_UCM235_ALLEN_CF00000470,ALLEN,41.35755778,-121.0760707,2020,7,412.56,4.59,268.2,129.51,9.72,0.54,37994871.78,1950748.38,77761.017,557911.44,20793.33,29944.0053,23189.607,22830.6375,32921.802,231439.716,226045.458,14259.6666,0
163,1668,CA20200718_20200828_UCM302_HOG_CF00003874,HOG,40.42023066,-120.8050785,2020,7,3848.58,6.21,326.97,1338.84,2114.91,61.65,492280599.1,24052388.76,1090735.515,7173054.0,279972.3942,354123.9927,273819.771,296468.4897,368616.42,3139476.93,3385506.384,128197.7352,0
164,1669,CA20200727_20201119_UCM305_RED_SALMON_COMPLEX_CF00000643,RED SALMON COMPLEX,41.11928079,-123.3944016,2020,7,58078.17,26.37,17917.56,21715.47,18323.64,95.13,7453900621.0,362626174.7,16625015.11,108519526.1,4247307.67,5318908.725,4105678.41,4483990.644,5498185.851,47725785.71,51878409.61,1867097.103,0
165,1670,CA20200725_20201119_UCM312_BLUEJAY_CF00000054,BLUEJAY,37.84126306,-119.6110573,2020,7,2780.19,43.56,855.36,1515.6,363.6,2.07,224684861.8,11825410.23,439910.208,3313902.96,120857.1147,185074.695,143900.865,135280.53,209070.315,1334625.453,1226222.595,97839.8037,0
166,1671,CA20200722_20200901_UCM313_CALDWELL_CF00000479,CALDWELL,41.73458816,-121.4543373,2020,7,32816.34,2267.1,12630.69,14288.31,3231.27,398.97,2239991996.0,126575803.5,3787755.291,33478679.52,1142043.954,2084952.749,1637903.718,1357099.77,2516187.537,12285292.91,8909228.457,1380754.63,0
167,1682,CA20200729_20200804_UCM333_NADEAU_CF00011339,NADEAU,36.01384218,-117.4633597,2020,7,3696.93,0.0,932.67,2697.57,30.87,35.82,280807918.2,16900117.83,405986.562,4234058.64,131683.4415,290067.4512,224858.691,166805.2602,360072.675,1425373.497,746182.179,220090.8645,0
168,1689,CA20200720_20201029_UCM431_GOLD_CF00003917,GOLD,41.06383926,-120.816197,2020,7,9125.91,2.34,3752.28,3769.38,1598.04,3.87,1101213444.0,54710946.18,2379259.188,16079916.96,616583.8602,817344.9072,630115.722,660682.3356,864420.714,6921520.326,7245488.178,328159.5174,0
169,1693,CA20200701_20200705_UCM60_BENA_CF02027271,BENA,35.30659054,-118.6491567,2020,7,1162.89,28.35,76.59,986.94,69.21,1.8,5846007.42,323595.36,10091.151,88791.12,3491.5194,5234.8815,4651.515,4033.2825,7004.34,32096.286,23113.98,3426.8904,1
170,1625,CA20200801_20200809_UCM111_POND_CF00009866,POND,35.39569232,-120.4330707,2020,8,791.01,2.7,81.0,562.59,144.72,0.0,54617083.74,3172838.85,86760.279,818203.68,26564.9643,53256.9897,41206.086,32468.3757,64562.805,290450.709,188014.149,37512.4743,0
171,1629,CA20200815_20200927_UCM137_HILLS_CF00012279,HILLS,35.97781184,-120.3001306,2020,8,849.6,0.99,756.45,91.8,0.0,0.36,64495131.12,3572253.81,114292.602,958490.64,32936.8941,58057.3296,44927.757,38500.0902,68074.101,362976.219,286834.113,36245.3139,0
172,1631,CA20200818_20200906_UCM154_CARMEL_CF00004081,CARMEL,36.41717633,-121.6542699,2020,8,2823.3,2.34,704.25,1628.37,436.32,52.02,261476984.0,13676231.16,518074.353,3850612.56,140847.5898,213034.5549,164975.481,156897.8235,238347.036,1563915.87,1462162.104,109739.9016,0
173,1633,CA20200816_20200904_UCM163_RIVER_CF00004024,RIVER,36.4817366,-121.5674233,2020,8,20308.05,38.34,8438.22,7283.52,4228.11,319.86,1668887253.0,86845933.98,3336747.642,24556911.84,902887.245,1347428.349,1043413.884,1001746.795,1500412.626,10032653.93,9497337.246,679944.6198,0
174,1634,CA20200817_20200822_UCM169_HOLSER_CF00066767,HOLSER,34.45758441,-118.7324555,2020,8,882.81,3.96,108.81,696.96,73.08,0.0,52779997.08,3135652.74,78943.968,794957.76,25363.8234,53378.0064,41674.518,31654.5588,66177.054,272189.286,153988.362,39555.4626,0
175,1635,CA20200816_20200911_UCM175_SCU_COMPLEX_CF00005740,SCU COMPLEX,37.35146709,-121.4469168,2020,8,160572.42,76.59,71625.51,69351.39,17002.44,2516.49,12101704712.0,644570152.8,23185409.98,178755732.7,6422157.582,10180831.13,7892582.373,7259271.109,11587415.61,71038286.51,63314055.93,5617024.849,0
176,1642,CA20200816_20200924_UCM21_CZU_LIGHTNING_COMPLEX_CF00005205,CZU LIGHTNING COMPLEX,37.14747448,-122.2237692,2020,8,34941.6,19.44,7419.06,9401.49,18080.55,21.06,4212760733.0,205202046.6,9380987.622,61328643.84,2394206.87,3013344.095,2321272.026,2529721.143,3112707.096,26950775.9,29249119.76,1065803.011,0
177,1644,CA20200817_20200902_UCM223_MEYERS_CF00013481,MEYERS,38.50605403,-123.2038079,2020,8,946.53,0.45,444.33,264.33,235.62,1.8,73944533.88,3607750.8,163444.77,1082253.6,43420.554,52993.1466,42548.706,45959.6358,57338.712,469992.204,502676.064,19415.5056,0
178,1645,CA20200817_20200902_UCM224_WALLBRIDGE_CF00013407,WALLBRIDGE,38.61605842,-123.0123944,2020,8,22294.35,19.62,7538.04,7891.38,6733.26,112.05,2540877569.0,124712629.5,5592125.916,37042272.72,1438368.155,1843583.499,1423603.449,1527969.928,1926501.651,16141773.75,17272514.51,687411.0909,0
179,1646,CA20200817_20200916_UCM225_HENNESSEY_CF00013337,HENNESSEY,38.61777795,-122.2386775,2020,8,123185.25,365.49,43019.55,48398.22,29471.4,1930.59,8474684099.0,436042285.4,17280816.16,124484843.5,4630242.026,6704728.096,5193133.794,5092233.228,7387926.894,51514253.69,50068734.43,3223803.069,0
180,1651,CA20200816_20200827_UCM236_BEACH_CF00002140,BEACH,37.93308926,-118.9869772,2020,8,1479.69,14.85,102.51,1308.51,38.79,15.03,107208423.2,6521394.42,150197.823,1620275.76,49842.882,112651.4619,87546.825,63824.9481,141026.022,535946.292,258063.75,87277.3686,0
181,1652,CA20200814_20200827_UCM237_LOYALTON_CF00001600,LOYALTON,39.70744261,-120.1077695,2020,8,18858.24,3.24,2256.93,7220.7,7998.66,1378.71,1409755712.0,78922839.96,2435419.854,21027768.48,722840.472,1291832.134,1012077.45,852027.8058,1544738.796,7820695.296,5896523.7,834130.8108,0
182,1653,CA20200817_20200907_UCM238_SHEEP_CF00001299,SHEEP,40.32565658,-120.7209697,2020,8,11911.41,3.78,1002.87,4091.4,6628.05,185.31,1473873087.0,72246948.39,3250542.006,21480451.92,834592.6935,1066807.904,823065.111,885758.535,1112067.171,9375085.233,10057801.06,394203.5253,0
183,1654,CA20200818_20201231_UCM239_DOLAN_CF00002428,DOLAN,36.07113431,-121.462485,2020,8,50337.18,32.67,10675.08,20721.15,18466.11,442.17,4826346001.0,248029208.1,9865773.009,70853176.08,2632247.129,3810430.934,2942619.435,2892378.916,4181199.318,29383642.08,28667999.43,1820023.342,0
184,1656,CA20200817_20201203_UCM242_NORTH_COMPLEX_CF00001302,NORTH COMPLEX,39.72888713,-121.196267,2020,8,128894.04,1326.6,8862.39,30106.44,87838.74,759.87,18283886834.0,889556170.2,40786474.88,266121434.2,10398928.66,13049388.52,10050377.32,10978514.37,13457893.74,117092070.4,127342578.8,4576977.764,0
185,1657,CA20200819_20210104_UCM243_CASTLE_CF00002541,CASTLE,36.21697263,-118.5458922,2020,8,68846.58,652.86,10095.3,26859.51,30531.87,707.04,8618198136.0,424951025.5,18834754.55,125729812.1,4862011.418,6307035.671,4871243.853,5181715.247,6626948.121,54525277.97,57856375.74,2421759.592,0
186,1661,CA20200816_NA_UCM259_ROCKWELL_CF00000746,ROCKWELL,39.68378687,-122.7719726,2020,8,581.4,0.0,26.82,238.14,316.35,0.09,82605410.64,4045632.57,182478.51,1203368.4,46708.4889,59696.6868,45938.781,49539.7386,61994.673,526011.471,565609.509,21899.8503,0
187,1663,CA20200812_20200830_UCM274_LAKE_CF00003273,LAKE,34.67641957,-118.555063,2020,8,12506.13,8.73,807.57,3691.62,7995.24,2.97,1065409139.0,59821945.83,1833322.824,15866840.88,536159.5299,981558.0774,758775.825,634556.2356,1161425.547,5904161.973,4440649.995,635993.3205,0
188,1664,CA20200813_20201001_UCM275_RANCH2_CF00003289,RANCH2,34.19694455,-117.9076775,2020,8,1650.06,0.18,31.41,379.35,1239.12,0.0,163320526.6,8708147.37,312484.257,2411411.04,86214.2643,137669.4711,106280.676,97557.2703,156187.197,958263.021,853225.209,76120.3719,0
189,1667,CA20200816_20201111_UCM300_AUGUST_COMPLEX_FIRES_CF00008864,AUGUST COMPLEX FIRES,39.93152304,-122.9959521,2020,8,417701.16,420.57,103830.39,135594.72,170053.65,7801.83,48153522936.0,2397097861.0,103674378.0,703652192.6,26999938.74,35867693.73,27747518.96,28972566.7,38154506.11,301989456.9,314603813.4,14591377.5,0
190,1672,CA20200815_20200912_UCM314_DOME_CF00012356,DOME,35.2935454,-115.5846521,2020,8,17861.22,0.63,7155.81,10670.4,0.27,34.11,1323082093.0,80752706.46,1837263.582,19994365.44,609078.0546,1397913.964,1082047.968,783539.145,1747069.398,6589117.278,3105399.222,1088527.869,0
191,1674,CA20200821_20201229_UCM317_MORAINE_CF00000091,MORAINE,36.72719052,-118.5516108,2020,8,526.32,16.83,290.07,201.42,17.55,0.45,38281161.78,1929863.34,80624.331,561485.52,21516.552,29173.1787,22888.809,23301.1449,31916.862,236857.32,239522.346,12798.3726,0
192,1675,CA20200816_20201228_UCM319_RATTLESNAKE_CF00000080,RATTLESNAKE,36.430343,-118.4150668,2020,8,3354.03,44.46,1246.32,1478.25,344.25,240.75,291978426.2,14604326.46,621111.438,4288664.16,168080.7258,219192.4926,175511.088,180990.5886,242955.45,1814939.478,1852440.462,93178.9278,0
193,1677,CA20200810_20201119_UCM321_WOLF_CF00000075,WOLF,37.88102161,-119.6231191,2020,8,823.95,7.83,384.48,420.21,11.43,0.0,67027500.0,3507152.49,132751.26,986864.4,36022.2813,54650.475,42237.531,40142.1384,61043.949,400857.003,374722.029,28172.6595,0
194,1678,CA20200818_20201120_UCM322_WOODWARD_CF00012009,WOODWARD,38.02328105,-122.8210841,2020,8,1977.12,0.09,790.83,752.4,433.8,0.0,240003424.6,11715315.48,532699.983,3495393.36,136273.2102,172355.7087,132887.727,144201.5361,178657.704,1532395.026,1656540.648,61894.9044,0
195,1683,CA20200802_20200810_UCM334_NORTH_CF00030547,NORTH,39.84956022,-119.9905237,2020,8,1110.24,5.13,174.15,560.25,339.48,31.23,79414133.76,4613928.3,125989.866,1190538.72,38839.3002,77442.7698,60179.364,47444.5098,94267.53,421896.006,271881.126,54635.3982,0
196,1684,CA20200829_20201113_UCM343_SLINK_CF00030684,SLINK,38.52241737,-119.5658973,2020,8,10792.26,15.75,2814.84,4543.02,2520.72,897.93,966969352.6,49878732.15,1958069.223,14244341.76,536362.3701,768103.4997,605856.42,590804.7453,864217.431,5848316.955,5612203.935,376397.6229,0
197,1685,CA20200818_20200913_UCM347_W-5_COLD_SPRINGS_CF00004727,W-5 COLD SPRINGS,41.09414628,-120.0796157,2020,8,28322.01,686.61,5899.5,13628.88,7903.98,203.04,2594337146.0,139327637.0,4890362.886,38387265.12,1370526.462,2214115.414,1721203.974,1559550.875,2544524.712,15090992.1,13123421.86,1258284.658,0
198,1690,CA20200820_20200905_UCM56_MOC_CF00009457,MOC,37.78706787,-120.2725478,2020,8,1151.64,0.18,465.66,525.24,157.23,3.33,90010276.92,4684505.76,179999.298,1324006.56,48566.6028,72692.7642,56142.234,53893.0854,80739.072,541249.092,512770.536,36659.3544,0
199,1691,CA20200818_20200828_UCM57_SALT_CF00009353,SALT,37.99910983,-120.7523615,2020,8,642.15,0.18,66.51,575.19,0.27,0.0,18095307.12,908067.33,38487.6,264589.2,10040.6241,13681.8234,10536.291,10837.53,14611.401,112714.407,115754.409,5807.1159,0
