,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
104,315,CA4033912181119900809,FINLEY,40.339,-121.811,1990,8,8903.34,8.73,3117.69,4385.97,1332.36,58.59,1006273416.0,51143022.99,2096076.744,14744699.28,553211.8191,778699.809,600493.725,602790.768,843866.235,6192903.609,6193239.255,352936.5381,0
105,316,CA4035512379119900808,PEAKS,40.355,-123.791,1990,8,700.11,0.0,324.18,250.02,124.92,0.99,74748154.68,3647128.59,165584.412,1091474.64,43221.7287,53602.9038,42240.321,45737.8236,56850.363,476179.713,512005.959,19434.0501,0
106,317,CA4055912254919900808,KANAKA,40.559,-122.549,1990,8,1222.38,16.65,333.09,493.29,335.07,44.28,107055435.2,5438017.08,221947.668,1577043.36,61118.3052,82664.1576,66409.416,66542.3928,93378.312,655520.292,646864.164,38079.5688,0
107,318,CA4069212019419900808,SHINN,40.692,-120.194,1990,8,7270.38,4.05,2780.28,3987.72,403.02,95.31,643036582.1,36012088.62,1112516.838,9574990.56,325122.669,589795.7814,456737.04,383804.9046,697719.042,3573167.022,2711138.31,379724.3766,0
108,319,CA4072312226319900808,BOW,40.723,-122.263,1990,8,630.27,1.98,264.06,292.32,71.91,0.0,80386476.12,3924517.05,178424.028,1170477.36,45561.0141,57748.6602,44433.315,48215.4228,59739.201,513315.675,555066.765,20735.8479,0
109,320,CA4079412042519900808,BRANHAM,40.794,-120.425,1990,8,3849.39,13.41,3644.82,25.83,0.45,164.88,294772446.4,17220315.6,460966.788,4425248.16,143846.3016,290040.372,226000.188,176588.3952,355195.692,1554350.472,971093.952,207302.0292,0
110,321,CA4118412131019900810,CAMPBELL,41.184,-121.31,1990,8,1943.82,12.96,154.08,378.9,1397.79,0.09,298775156.6,14567294.88,664453.719,4349490.48,169504.3314,214107.7995,164732.211,179215.5429,221131.944,1910055.222,2070161.604,76186.7316,0
111,323,CA4179212152919900814,ROSS,41.792,-121.529,1990,8,1549.89,139.77,1327.32,1.8,0.0,81.0,99261160.56,6045625.89,138332.664,1501940.88,46456.6401,104496.3666,81657.531,59493.3228,131561.577,494719.623,233872.569,81273.9447,1
112,305,CA3800512019819900913,COTTONWOOD COMPLEX,38.005,-120.198,1990,9,1018.98,0.0,121.14,324.9,565.65,7.29,137135074.0,6760383.03,299901.69,1999947.6,77214.0231,100323.4752,77287.779,82275.8634,105100.227,868070.529,922174.731,38414.5317,0
113,310,CA4003612349819900923,ISLAND,40.036,-123.498,1990,9,597.06,3.69,475.83,93.87,23.67,0.0,42280473.78,2235061.44,81449.613,628562.16,23844.2814,35046.2349,28665.153,26729.8443,41790.924,248068.746,220120.452,19219.3416,12
114,332,CA4050512315819910918,ROCK,40.505,-123.158,1991,9,451.26,0.0,69.21,122.58,257.76,1.71,33814738.08,1754748.9,67344.3,501415.2,19405.377,27118.8936,22271.346,21451.6548,31956.282,202090.374,187991.874,13869.6246,1
115,329,CA3785012222719911022,TUNNEL,37.85,-122.227,1991,10,743.85,4.41,381.15,321.3,8.91,28.08,18485936.82,925495.47,39314.709,271234.08,10547.1477,13905.1683,11029.95,11364.6807,15277.059,114953.067,117474.435,5912.9649,0
116,331,CA3876512278719911020,GEYSERS,38.765,-122.787,1991,10,2020.32,23.13,518.94,1027.17,414.18,36.9,187894872.9,9549876.15,389375.253,2766742.56,106853.3001,145254.1203,116249.706,116389.2591,163534.383,1150485.399,1135427.319,66978.9765,8
117,354,CA3859112106719920621,SMUD 1,38.591,-121.067,1992,6,514.98,0.81,64.08,448.02,2.07,0.0,39043084.14,2322255.96,58322.421,587434.32,18543.3714,39569.0409,30660.669,23203.6047,48754.548,201356.262,114046.056,29327.3568,1
118,367,CA4022112203419920717,HOG 2,40.221,-122.034,1992,7,583.38,0.0,0.0,583.38,0.0,0.0,47862815.4,2765094.39,77055.732,716469.84,23451.5547,46243.6182,35820.405,28503.4428,55915.191,256238.829,170278.155,32173.9065,1
119,351,CA3783912030019920801,MOCCASIN,37.834,-120.297,1992,8,3693.78,33.03,1103.58,2232.27,311.85,13.05,423543971.3,21315581.73,896630.247,6196249.44,234596.9835,321927.3585,248075.334,253753.0101,345080.061,2631005.109,2685901.221,138782.8863,0
120,353,CA3818112047719920816,GULCH,38.181,-120.477,1992,8,7288.92,0.45,831.42,2418.03,4037.04,1.98,944876720.2,46524298.95,2070354.186,13775883.12,532108.0647,689719.8348,530865.819,566505.0918,720876.375,5988137.841,6376903.371,261996.1137,0
121,356,CA3885512126919920820,UNNAMED,38.855,-121.269,1992,8,621.0,1.62,56.07,559.35,1.53,2.43,15468114.06,921474.81,22496.859,236270.88,8246.7135,15676.6581,13234.734,10175.5305,20910.609,78108.417,39284.721,11958.7707,0
122,361,CA4043712280619920803,UNNAMED,40.437,-122.806,1992,8,2164.68,0.0,1263.33,702.72,176.31,22.32,157490752.5,8892236.07,266204.259,2357549.28,81416.4237,146346.4989,116229.096,96561.1485,178343.451,862844.211,622840.959,97065.8865,0
123,362,CA4061012305619920820,BARKER,40.61,-123.056,1992,8,2134.17,0.27,289.35,716.94,1077.57,50.04,122430782.7,6484333.95,232920.549,1834908.48,72677.0133,101660.6799,87598.998,81422.5203,127849.239,710771.067,610849.827,57341.1645,0
124,363,CA4084612185219920820,FOUNTAIN,40.846,-121.852,1992,8,25231.95,331.65,3201.93,4983.39,16714.17,0.81,3600223708.0,175982877.4,7975712.286,52434389.52,2039419.218,2592350.982,1995663.141,2160125.123,2687139.009,22963205.08,24773493.79,938993.7879,1
125,352,CA3814512019519920907,RUBY,38.145,-120.195,1992,9,1613.34,0.0,42.75,221.4,1346.67,2.52,199829396.5,10244219.94,410299.578,2931730.56,109012.7214,157078.5822,121068.216,119564.7822,171608.49,1219805.298,1197476.874,74135.7054,0
126,355,CA3883312043219920929,CLEVELAND,38.833,-120.432,1992,9,8838.09,30.6,844.11,1577.79,6298.38,87.21,1214496507.0,60214910.67,2632511.313,17728169.76,681016.3965,897990.2055,692149.626,728640.0099,947341.899,7647967.971,8037656.019,356150.2617,0
127,357,CA3898712265419920920,BORAX FIRE,38.987,-122.654,1992,9,605.07,0.0,276.12,236.43,92.52,0.0,29310242.22,1754430.57,42163.425,447386.4,15371.1459,29944.4319,25047.972,19079.3799,39712.005,147345.885,72398.313,22991.6799,0
128,358,CA3923312230719920921,LIGHTENING FIRE,39.233,-122.307,1992,9,516.06,3.24,156.06,352.71,4.05,0.0,13339512.54,752522.22,21005.559,210440.88,9734.0112,12254.1507,13108.149,11231.3529,19812.762,68506.488,36366.066,9038.9538,0
129,359,CA3936312151419920925,VILLA,39.363,-121.514,1992,9,2842.56,41.22,366.21,2229.75,109.71,95.67,133432508.7,7464991.59,226501.335,2019614.4,76226.7933,121794.1965,104671.836,89016.6789,158964.039,728044.083,514361.799,81042.8085,0
130,360,CA3967412169519920925,BURTON,39.674,-121.695,1992,9,2520.54,3.42,2415.33,100.62,0.81,0.36,224900807.2,12182447.7,417141.243,3330470.16,117377.4276,194849.3187,150866.325,134566.8633,224634.546,1297087.38,1101825.63,113743.9674,0
131,364,CA4125912377919920919,MARTIN,41.259,-123.779,1992,9,536.67,1.71,278.64,173.7,82.62,0.0,64177146.18,3116442.87,143584.245,933703.2,36519.4089,45640.9971,35110.314,38503.2015,46902.159,411734.583,449385.111,15781.1301,21
132,437,CA3798812063119940629,COPPER 8,37.988,-120.631,1994,6,708.57,0.0,183.33,510.57,14.04,0.63,78364775.34,4024406.7,160424.505,1150009.2,42685.722,61795.0233,47627.343,46880.6139,67625.766,477550.692,466987.842,29398.0158,0
133,443,CA3954912157219940611,TABLE,39.549,-121.572,1994,6,490.41,0.18,112.5,371.88,5.85,0.0,46983509.1,2547944.1,86992.443,695565.36,24409.2996,40790.5983,31481.181,28017.3861,46922.598,270775.044,229589.694,23872.023,0
134,446,CA4001412013619940603,DOYLE,40.014,-120.136,1994,6,836.82,10.26,421.11,267.57,123.12,14.76,83668712.4,4465933.38,159643.332,1236371.04,44334.729,70650.7272,54792.666,50200.5492,80589.33,490023.702,434097.954,39279.411,1
135,439,CA3860812119119940701,UNNAMED,38.608,-121.191,1994,7,704.16,221.04,161.73,213.03,4.5,103.86,26322567.84,1544326.92,40207.824,398911.68,13693.4532,26042.9832,21372.444,16740.8784,33544.692,136554.588,78939.396,19087.3548,0
136,448,CA4072112286319940712,BROWNS,40.721,-122.863,1994,7,720.0,0.0,92.79,124.29,501.84,1.08,32387135.94,1695711.69,62162.127,489867.84,20803.3767,26288.2845,24375.258,23067.3177,35246.637,187970.121,160649.937,14682.6063,0
137,450,CA4125412043319940723,TABLE,41.254,-120.433,1994,7,894.06,0.54,70.02,109.26,714.15,0.09,65101376.88,3976495.65,90193.842,983921.04,29934.5589,68869.9368,53300.205,38543.3982,86097.789,323867.475,151682.265,53701.9371,0
138,453,CA4162312361019940722,JACK 1,41.623,-123.61,1994,7,10470.33,3.33,4596.48,3806.19,2064.24,0.09,1061100379.0,54015569.19,2204567.703,15551012.16,582358.0509,823519.6605,634793.724,635315.2821,893498.391,6520831.155,6500025.351,376070.0517,0
139,454,CA4172412354619940721,BEAR,41.724,-123.546,1994,7,687.24,0.0,224.73,212.13,250.38,0.0,77411774.16,3881398.14,164873.574,1131778.08,42986.5146,58438.8846,45006.696,46369.1358,62357.202,482567.958,496413.054,24690.6342,1
140,438,CA3806612033419940809,CREEK,38.066,-120.334,1994,8,604.98,0.0,63.27,249.93,290.97,0.81,81298450.26,4001696.19,178222.941,1185253.92,45799.4925,59307.7563,45653.31,48748.7727,61970.859,515371.059,549140.715,22483.0377,0
141,440,CA3881312080119940807,KELSEY,38.813,-120.801,1994,8,404.28,0.09,61.11,110.16,231.93,0.99,52040174.94,2577552.12,112986.333,759465.36,29189.421,38406.5721,29584.917,31207.8447,40445.676,328032.63,345463.848,15135.9048,0
142,441,CA3939912006519940811,HIRSCHDALE,39.399,-120.065,1994,8,515.7,3.6,136.44,229.77,93.15,52.74,50526090.54,2662227.45,98600.589,746174.88,27368.4483,41691.9267,32675.256,30652.8867,47518.245,299425.149,273361.329,22204.5903,0
143,442,CA3951712003719940804,CRYSTAL,39.517,-120.037,1994,8,2962.26,2.43,252.45,833.31,1813.41,60.66,376132927.3,18799703.82,804865.068,5498357.76,209880.351,282278.1852,217965.438,225873.36,301005.018,2350757.034,2431275.822,117367.2054,0
144,444,CA3960112019319940816,COTTONWOOD,39.601,-120.193,1994,8,19387.89,82.26,4183.38,4730.49,9457.83,933.93,2146033508.0,111473788.7,4302899.91,31579588.8,1165626.994,1726950.775,1340633.178,1291336.789,1924590.24,12919641.84,12271407.01,865854.1656,0
145,445,CA3988312279019940827,SUGARFOOT,39.883,-122.79,1994,8,1121.49,2.61,419.04,426.96,190.98,81.9,36866091.96,1955394.99,67850.514,566876.88,25595.1171,30527.9496,30762.351,28541.5578,44881.047,207563.013,160938.999,18516.0177,0
146,451,CA4127212044719940831,NELSON,41.272,-120.447,1994,8,1067.13,2.25,87.93,199.17,777.6,0.18,79305270.12,4844180.34,109869.768,1198575.36,36458.9874,83898.7632,64924.326,46946.3652,104876.91,394528.878,184778.514,65420.9874,1
147,447,CA4012012175619940918,BARKLEY,40.12,-121.756,1994,9,17909.91,65.16,13977.18,2517.03,1227.15,123.39,1872493099.0,97330161.78,3753251.559,27535211.28,1010685.092,1508885.51,1164455.361,1120448.863,1672655.994,11274885.61,10716982.25,756768.3426,0
148,449,CA4075512062319940918,LMU LGT66,40.755,-120.623,1994,9,856.08,4.95,329.76,320.13,154.71,46.53,88863701.58,4608674.73,178635.771,1307567.52,48392.3223,71306.1477,55427.67,53543.7513,79454.601,535715.433,510486.345,35536.0131,0
149,452,CA4136312315119940919,SPECIMEN,41.363,-123.151,1994,9,2896.56,0.09,911.97,790.74,1193.67,0.09,347503358.7,17361316.53,743450.751,5083981.92,195144.0003,260535.3561,202572.054,209950.6365,279706.149,2170755.549,2242099.341,108441.1575,10
150,493,CA3792612050319950716,PEORIA,37.926,-120.503,1995,7,1414.89,24.39,498.87,879.12,12.24,0.27,138090018.6,7379791.83,263088.414,2039449.68,72695.7279,116872.4124,90168.615,82419.2766,132770.907,808365.033,715408.155,65127.6765,1
151,497,CA4163012357719950801,PONY,41.63,-123.577,1995,8,886.32,0.0,386.55,251.64,248.13,0.0,85897061.46,4343958.09,180417.231,1257534.72,47381.4135,65871.7893,50752.89,51435.6417,70957.269,531182.169,536938.785,29115.0567,2
152,494,CA3805012286419951003,VISION,38.05,-122.864,1995,10,4897.35,17.46,3495.87,1109.34,274.68,0.0,431114711.6,23693610.51,776813.517,6396963.84,221337.4941,382979.4543,295794.774,256993.5123,445560.615,2448303.507,1988933.211,233595.8541,0
153,495,CA3920712310319951004,GUNTLEY,39.207,-123.103,1995,10,950.58,0.54,513.36,346.68,88.83,1.17,69413133.78,3752009.55,128339.469,1034002.08,37990.2933,59843.6955,48350.214,43362.6111,71787.411,398466.891,333094.131,35244.2241,0
154,496,CA3955612164019951004,HWY 149,39.556,-121.64,1995,10,797.49,6.21,82.62,574.38,35.91,98.37,39702085.02,2365675.38,57901.365,605142.0,20815.9056,40266.8829,33580.071,25743.9375,53116.506,200990.232,102672.054,30615.0714,9
155,557,CA3985012024819960725,MADALANNA,39.85,-120.248,1996,7,1820.16,5.4,567.27,989.37,232.83,25.29,205322382.4,10717466.31,408434.868,3021676.56,110524.6323,166694.931,128770.317,122932.1268,185694.903,1230976.629,1157782.563,85091.4297,0
156,560,CA4034212045819960702,BYERS,40.342,-120.458,1996,7,477.0,0.54,139.68,178.11,157.68,0.99,36906090.3,2204725.23,54496.521,555592.32,17413.0533,37669.8051,29153.394,21893.2335,46485.279,189285.579,104417.451,28155.4245,1
157,546,CA3789912011319960814,ROGGE,37.899,-120.113,1996,8,7106.58,57.33,1880.19,3593.34,1348.74,226.98,768757428.7,39485156.58,1572340.014,11288832.48,420533.3214,606288.3678,469475.244,461874.5478,666754.47,4681083.474,4568198.706,289211.2434,0
158,548,CA3801412057319960812,LIGHTNING 12,38.014,-120.573,1996,8,495.63,3.24,157.23,283.41,46.26,5.49,53708297.04,2757097.08,109998.99,788284.8,29306.6856,42320.2338,32667.21,32176.2222,46367.424,327350.808,320212.62,20110.8888,0
159,549,CA3830512043119960812,RIMROCK,38.305,-120.431,1996,8,1092.15,0.09,226.98,587.34,275.04,2.7,138024751.5,6914535.3,294366.303,2017744.56,76712.6556,104030.0523,80135.361,82696.7241,110926.638,861077.484,887238.414,43751.691,0
160,550,CA3834912245219960802,PGE 8,38.349,-122.452,1996,8,940.05,2.61,337.95,353.34,246.15,0.0,68275942.56,3900248.55,112314.942,1024176.24,34922.6559,64696.8024,51394.671,41856.129,79490.511,368820.729,253003.419,44179.3737,0
161,552,CA3855712103319960802,SCOTT,38.565,-121.047,1996,8,3572.1,0.0,170.37,1578.24,1821.15,2.34,285126100.7,16457050.8,460140.147,4266869.04,139685.2434,275070.4335,212887.287,169646.7393,332133.048,1528431.318,1020867.948,190924.4628,0
162,555,CA3920212274419960811,FORK,39.202,-122.744,1996,8,33670.17,18.99,4532.94,11879.19,13740.84,3498.21,2206734574.0,120021709.9,4011522.264,33029318.88,1233771.381,1921596.743,1590753.006,1413076.27,2371516.218,12529265.31,10122556.91,1164413.309,0
163,558,CA4018912300919960814,ROCK,40.189,-123.009,1996,8,845.01,0.54,615.15,204.84,24.48,0.0,50503552.74,2744367.84,91715.985,757566.0,28721.1078,43889.5233,36889.029,32840.7543,54933.66,286268.13,229862.916,26673.7608,0
164,559,CA4019512084019960809,COOKS,40.195,-120.84,1996,8,514.62,0.09,56.43,130.14,291.96,36.0,64186018.2,3222744.3,136234.35,939744.0,35899.281,48565.809,37757.16,38763.225,52410.51,399119.67,408190.59,20768.049,0
165,561,CA4085712092119960816,DIXIE FIRE,40.857,-120.921,1996,8,536.13,0.36,113.85,124.29,276.93,20.7,59911724.7,3109806.45,120305.727,881339.04,32513.6979,48151.6497,37323.414,36001.2789,53543.997,361020.141,343704.861,24054.0255,0
166,562,CA4155512125019960826,AMBROSE COMPLEX (DAMON-LONG),41.555,-121.25,1996,8,9748.71,15.12,8457.21,1212.3,63.9,0.18,780276035.3,45881823.6,1202067.135,11712358.8,374233.221,776196.5463,600171.363,463016.6289,947772.036,4086497.862,2482073.172,561382.1208,0
167,563,CA4174812106319960828,DALTON 3,41.748,-121.063,1996,8,1184.13,2.88,900.09,273.42,7.47,0.27,87755552.46,5356460.43,121818.681,1326265.92,40417.9173,92729.1483,71804.466,51994.4391,115935.543,436948.587,205681.419,72224.1837,0
168,564,CA4190612128619960810,HORSE,41.906,-121.286,1996,8,1052.46,0.72,611.73,437.04,2.97,0.0,78770035.44,4803434.01,109677.312,1190114.64,36281.0061,83109.645,64308.951,46632.2724,103784.949,392796.315,186548.949,64606.4523,2
169,551,CA3839512205519961026,GATES,38.395,-122.055,1996,10,612.54,0.0,454.77,151.65,1.08,5.04,61453738.98,3078831.96,130815.567,899961.84,34567.5006,46306.2123,36163.359,37265.7933,50092.02,382677.642,392515.776,19614.1896,0
170,554,CA3882912197319961026,UNNAMED,38.829,-121.973,1996,10,1165.86,12.42,60.66,751.77,230.94,110.07,57608379.9,2902840.56,118728.603,863217.36,37200.8538,43654.7763,39980.655,40248.7317,56011.284,348699.006,332718.66,20636.172,0
171,556,CA3935712151119961020,PALERMO,39.357,-121.511,1996,10,470.79,0.09,24.75,201.06,233.01,11.88,18460475.64,1077855.21,27808.398,284589.36,10977.8553,18062.3016,16413.813,13176.0846,25502.445,94184.703,49500.837,13543.1883,11
172,603,CA3937712125219970927,WILLIAMS,39.377,-121.252,1997,9,2562.21,34.74,842.4,919.35,763.29,2.43,305303168.0,15046419.96,668011.473,4451898.96,171836.3898,223238.1069,171857.241,183063.7755,233616.636,1933229.79,2055191.544,85298.0616,8
173,635,CA3783112171619980504,GREENRIDGE 6,37.831,-121.716,1998,5,593.82,38.52,13.77,209.7,218.97,112.86,8986817.88,478271.88,15140.736,147028.32,8528.0508,7385.9652,10198.62,9438.0588,14868.576,46630.548,25109.82,5277.0816,3
174,636,CA3893112229619980829,MIDDLE,38.931,-122.296,1998,8,2583.9,19.8,1194.12,1201.77,168.21,0.0,151541487.2,9076609.17,219485.853,2300571.36,76063.5855,155125.9899,125742.06,95021.9091,199974.177,766671.057,391896.765,118133.6211,0
175,637,CA4036812200519980802,MANTON 3,40.368,-122.005,1998,8,558.0,0.81,231.21,325.62,0.36,0.0,58770620.64,3038488.29,118918.998,863447.76,31852.8909,46906.2396,36180.225,35164.8234,51707.133,355776.219,342531.945,22992.9723,0
176,638,CA4041112189919980802,POWERHOUSE,40.411,-121.899,1998,8,690.21,0.36,334.26,351.9,3.69,0.0,64753655.22,3491021.43,121296.753,957713.76,33821.3457,55647.8127,42941.142,38627.3331,63696.159,375558.831,324114.183,31948.0389,0
177,639,CA4113912387919980827,COYOTE,41.139,-123.879,1998,8,738.09,8.01,690.57,35.73,3.51,0.27,53902290.6,3112793.19,86624.802,808428.24,26843.2047,52026.9192,40802.355,32555.5218,63619.371,288018.009,189737.955,36304.0605,0
178,640,CA4176212055219980822,NORTH CROWDER,41.762,-120.552,1998,8,1047.51,0.09,902.43,143.91,0.99,0.09,84372310.8,4956155.82,130328.334,1266245.28,40511.5362,83789.7174,64787.256,50070.519,102243.546,442465.326,270292.374,60466.995,1
179,641,CA3914812140319980904,BEALE ASSIST,39.148,-121.403,1998,9,523.53,0.9,17.82,240.75,12.87,251.19,12880439.46,737713.53,19553.571,203526.72,9257.0823,12141.4473,12845.286,10789.1181,19579.293,64947.177,31242.249,9227.1087,8
180,708,CA4145612142719990522,BELL WEST,41.456,-121.427,1999,5,706.32,1.89,521.37,142.56,39.33,1.17,78258748.68,3979210.23,162909.144,1146678.48,42979.5459,60610.509,46706.121,46847.4624,65663.919,481470.597,481160.619,27521.5761,1
181,686,CA4010712242519990622,RED,40.107,-122.425,1999,6,664.29,5.94,149.13,365.67,143.55,0.0,43605961.74,2464065.09,73823.535,651132.0,22074.9003,40594.9833,31703.454,26249.2893,48720.285,239414.805,174354.741,26832.6783,0
182,691,CA4035012205319990605,UNNAMED,40.35,-122.053,1999,6,501.84,1.53,274.95,225.0,0.36,0.0,33813078.48,2015453.52,50024.772,510258.24,16368.9408,34371.8388,27047.628,20466.4284,43005.816,173322.144,95137.272,25700.2776,1
183,685,CA3993612261019990711,PELLOWS,39.936,-122.61,1999,7,471.24,0.0,272.25,182.34,16.65,0.0,28850567.22,1750924.62,40366.143,438071.76,14032.692,30178.2807,24148.413,17808.1245,38738.358,143730.864,67518.522,23475.5334,0
184,696,CA4069312281619990702,LOWDEN,40.693,-122.816,1999,7,750.33,0.54,164.07,195.84,385.56,4.32,50598167.04,2806426.71,88615.116,757476.72,27208.0179,45594.3834,36954.189,31712.8752,55935.603,282013.317,215341.011,29035.2573,0
185,710,CA4175212334019990724,EAST,41.752,-123.34,1999,7,519.3,0.81,145.62,175.86,197.01,0.0,47638251.36,2587048.02,87952.086,705474.72,24732.2646,41458.0158,32014.332,28420.839,47770.182,274111.29,231363.738,24375.2562,1
186,674,CA3953212141419990823,SOUTH,39.532,-121.414,1999,8,871.47,14.76,303.03,432.9,120.06,0.72,98660937.06,4954213.35,209627.181,1442783.52,54722.8017,74684.6523,57522.474,59093.8263,79825.095,614178.351,629911.791,31810.1517,0
187,675,CA3962812129919990823,FRRD COMPLEX (BEAN),39.628,-121.299,1999,8,775.08,14.67,96.39,406.17,251.73,6.12,97449231.78,4845510.18,210283.137,1423077.84,54513.54,72440.2773,55830.267,58447.1295,76659.102,612067.536,639766.998,29220.0966,0
188,676,CA3964512147619990823,BLOOMER,39.645,-121.476,1999,8,1138.14,1.8,215.1,659.25,229.59,32.4,129188213.8,6604987.23,266324.931,1895512.32,70887.2913,101045.4345,78179.148,77584.7457,110529.387,790225.695,779308.227,47180.5569,0
189,677,CA3970712103719990823,FRRD COMPLEX (DEVILS GAP),39.707,-121.037,1999,8,628.47,0.36,146.79,219.51,248.49,13.32,89146924.74,4352391.72,197794.449,1298461.68,50634.4842,64042.3737,49406.769,53588.1879,66442.032,569054.718,614843.496,23037.0228,0
190,678,CA3975712171519990823,DOE MILL,39.757,-121.715,1999,8,4689.81,8.64,3608.64,1058.49,9.54,4.5,492357519.2,25129614.6,1018409.085,7218968.4,269699.193,383944.5441,296047.341,294810.5223,417805.452,3018015.774,2991076.704,177569.6616,0
191,680,CA3983412102119990823,MHRD COMPLEX (PIGEON),39.834,-121.021,1999,8,1946.52,22.32,537.48,874.62,461.16,50.94,259143763.7,12750967.26,568190.862,3779382.24,146429.8506,188899.9758,145884.384,155824.0398,197984.25,1642658.022,1749816.126,71569.3086,0
192,681,CA3983712174919990823,MUSTY,39.837,-121.749,1999,8,6814.98,4.14,4561.38,2123.73,97.65,28.08,741396452.0,37666934.37,1545113.376,10864044.72,408017.6361,573327.0054,442477.683,444456.9648,621588.789,4563876.879,4566435.057,259481.2203,0
193,682,CA3984912109419990823,MHRD COMPLEX (LOOKOUT),39.849,-121.094,1999,8,1066.14,0.09,312.66,455.94,276.75,20.7,147121386.5,7196151.87,325526.868,2143442.16,83436.6375,106059.2274,81813.105,88417.9296,110261.007,937613.457,1009795.095,38629.9521,0
194,683,CA3988512131319990823,MHRD COMPLEX (BUCKS),39.885,-121.313,1999,8,13944.33,28.8,3288.87,6086.25,4337.37,203.04,1888976893.0,92474157.42,4174574.076,27522457.92,1070084.569,1363954.698,1051547.454,1134637.726,1418546.466,12030377.42,12939083.41,499470.1614,0
195,684,CA3989112033819990824,MHRD COMPLEX (HORTON 2),39.891,-120.338,1999,8,1640.79,10.98,422.46,576.0,551.61,79.74,185825596.7,9488815.38,383736.33,2727043.2,102345.4566,145004.1966,112516.848,111904.6446,158889.33,1137578.49,1123764.642,67399.3206,0
196,688,CA4028412194519990823,TEHAMA-GLENN COMPLEX (DEHAVEN GULCH),40.284,-121.945,1999,8,6978.24,1.26,2702.34,4111.65,162.81,0.18,649111347.9,35408739.15,1187731.305,9619401.6,335510.5365,569280.8835,439524.45,387040.8015,658194.255,3716993.115,3094198.875,339408.0405,0
197,689,CA4029612214019990823,INKS,40.296,-122.14,1999,8,2469.33,8.37,1140.57,1314.81,4.95,0.63,198220558.0,11184464.88,336677.184,2959296.48,100536.2784,184074.9156,143810.712,119382.0372,220766.796,1090134.576,798450.048,121225.2372,0
198,690,CA4030412219519990823,JELLYS 2,40.304,-122.195,1999,8,689.31,12.24,489.33,187.65,0.0,0.09,40742937.54,2295921.33,68645.799,613284.48,22044.1419,37694.1357,31061.358,25998.7905,47501.073,222188.805,157276.197,25184.7243,0
199,692,CA4038412209519990823,SPRING,40.384,-122.095,1999,8,2669.76,0.81,1167.03,1501.65,0.27,0.0,207248599.6,11968470.09,333341.595,3106382.4,102697.9263,200063.2689,156292.47,124622.4501,243761.157,1108224.369,732478.545,139437.6039,0
200,694,CA4059912063019990823,WILLOW,40.599,-120.63,1999,8,2889.27,110.52,2132.46,539.01,85.32,21.96,261966222.2,14136428.52,489705.939,3875860.08,136909.8702,225485.0775,174237.867,156475.2033,258643.908,1517508.09,1305136.008,129918.7656,0
201,697,CA4078612244619990823,BOHEMOTASH,40.786,-122.446,1999,8,2308.05,38.7,878.94,956.97,350.1,83.34,209730911.0,10929757.95,417158.1,3094311.6,115301.1735,169682.5818,133749.873,128005.3224,192599.991,1255766.337,1176092.487,86766.9273,0
202,698,CA4080012010119990804,RAVE,40.8,-120.101,1999,8,1973.25,0.0,515.43,1312.29,98.55,46.98,185653483.0,10095128.01,341584.299,2751922.08,96795.3735,161905.6053,125652.726,111316.2201,187658.073,1065896.505,893730.969,95752.3059,0
203,700,CA4084112245519990823,JACKASS,40.841,-122.455,1999,8,2216.43,16.02,1382.94,701.91,115.38,0.18,229582309.7,11651620.95,479024.514,3365538.48,126958.8303,177172.398,137331.819,138181.4406,192738.231,1413859.401,1415722.851,79928.7921,0
204,701,CA4087512243119990823,SUGAR,40.878,-122.431,1999,8,2064.69,17.55,964.98,866.43,215.64,0.09,245921583.4,12163718.25,535116.573,3587873.76,138003.8571,181033.1307,139349.52,147400.0443,190202.661,1552218.165,1639264.185,70726.0239,0
205,702,CA4088012247819990823,SHEEP 1,40.88,-122.478,1999,8,1058.31,1.8,555.57,321.84,178.83,0.27,115159409.8,5784151.59,244357.929,1685638.08,64260.0801,87197.1723,67635.558,69404.9679,93911.211,716058.351,732353.607,37317.2409,0
206,703,CA4088312338819990823,BIG BAR COMPLEX (ONION),40.883,-123.388,1999,8,6776.19,4.5,4586.94,1607.49,576.9,0.36,803874098.7,39891461.58,1740232.359,11734660.08,450144.0144,595369.0539,458536.725,481927.1841,628188.642,5058637.848,5308791.57,237272.841,0
207,704,CA4091212248019990823,LUNCH,40.912,-122.48,1999,8,825.48,0.27,460.35,277.11,87.75,0.0,102644061.3,5000833.62,228523.923,1494124.56,58273.362,73452.3723,56520.909,61579.8513,75804.93,656618.148,712559.646,26002.593,0
208,705,CA4096712232419990823,HIGH COMPLEX,40.967,-122.324,1999,8,1331.91,0.72,454.77,632.25,244.17,0.0,176430865.3,8586875.34,393410.376,2567747.52,100229.283,126009.54,96945.642,105840.0468,129859.578,1129674.402,1228167.198,44281.5174,0
